Product group code,Productgroup_oms,Product code,Product description,Product_description,Product_synonyms,Measuring unit,Amount of,comment line,Enriched with,Contains_a_track_of,ENERCJ_kJ,ENERCC_kcal,PROT_g,PROTPL_g,PROTAN_g,NT_g,CHO_g,SUGAR_g,STARCH_g,POLYL_g,FIBT_g,ALC_g,WATER_g,OA_g,FAT_g,FACID_g,FASAT_g,FAMSCIS_g,FAPU_g,FAPUN3_g,FAPUN6_g,FATRS_g,F4_0_g,F6_0_g,F8_0_g,F10_0_g,F11_0_g,F12_0_g,F13_0_g,F14_0_g,F15_0_g,F16_0_g,F17_0_g,F18_0_g,F19_0_g,F20_0_g,F21_0_g,F22_0_g,F23_0_g,F24_0_g,F25_0_g,F26_0_g,FASATXR_g,F10_1CIS_g,F12_1CIS_g,F14_1CIS_g,F16_1CIS_g,F18_1CIS_g,F20_1CIS_g,F22_1CIS_g,F24_1CIS_g,FAMSCXR_g,F18_2CN6_g,F18_2CN9_g,F18_2CT_g,F18_2TC_g,F18_2R_g,F18_3CN3_g,F18_3CN6_g,F18_4CN3_g,F20_2CN6_g,F20_3CN9_g,F20_3CN6_g,F20_3CN3_g,F20_4CN6_g,F20_4CN3_g,F20_5CN3_g,F21_5CN3_g,F22_2CN6_g,F22_2CN3_g,F22_3CN3_g,F22_4CN6_g,F22_5CN6_g,F22_5CN3_g,F22_6CN3_g,F24_2CN6_g,FAPUXR_g,F10_1TRS_g,F12_1TRS_g,F14_1TRS_g,F16_1TRS_g,F18_1TRS_g,F18_2TTN6_g,F18_3TTTN3_g,F20_1TRS_g,F20_2TT_g,F22_1TRS_g,F24_1TRS_g,FAMSTXR_g,FAUN_g,CHORL_mg,NA_mg,K_mg,CA_mg,P_mg,MG_mg,FE_mg,HAEM_mg,NHAEM_mg,CU_mg,SE_mug,ZN_mg,ID_mug,ASH_g,VITA_RAE_mug,VITA_RE_mug,RETOL_mug,CARTBTOT_mug,CARTA_mug,LUTN_mug,ZEA_mug,CRYPXB_mug,LYCPN_mug,VITD_mug,CHOCALOH_mug,CHOCAL_mug,VITE_mg,TOCPHA_mg,TOCPHB_mg,TOCPHG_mg,TOCPHD_mg,VITK_mug,VITK1_mug,VITK2_mug,THIA_mg,RIBF_mg,VITB6_mg,VITB12_mug,NIA_mg,FOL_mug,FOLFD_mug,FOLAC_mug,VITC_mg
9,Vegetable,28,Cucumber cooked,Cucumber boiled,,g,100,per 100g. Without peel.,,,70,17,1.0,1.0,0.0,,3.0,3.0,0.0,0.0,0.3,0.0,97.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,200.0,20.0,30.0,10.0,0.5,0.0,0.5,0.02,0.0,0.22,3.0,,1.0,2.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,20.9,,0.03,0.01,0.02,0.0,0.2,3.6,3.6,0.0,4.0
9,Vegetable,29,Kohlrabi cooked,Swede boiled,,g,100,per 100g.,,"ID, LUTN, RIBF, SE, VITE",138,33,0.7,0.7,0.0,,5.8,5.7,0.1,0.0,3.0,0.0,90.4,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,175.0,37.0,32.0,8.0,0.2,0.0,0.2,0.02,0.0,0.1,0.0,,2.0,4.0,0.0,8.0,6.0,0.0,,22.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.02,0.0,0.07,0.0,0.5,19.0,19.0,0.0,15.0
9,Vegetable,30,Kohlrabi cooked,Kohlrabi boiled,,g,100,per 100g.,,"CARTA, CARTBTOT, CRYPXB, VITA_RAE, VITA_RE, VITE",118,28,2.0,2.0,0.0,,4.0,0.0,4.0,0.0,2.0,0.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,500.0,90.0,60.0,43.0,1.0,0.0,1.0,0.01,1.0,0.26,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,0.04,0.05,0.06,0.0,0.4,47.0,47.0,0.0,50.0
9,Vegetable,31,Pepper green raw,Sweet pepper green raw,Pepper green raw,g,100,per 100g.,,,78,19,0.8,0.8,0.0,,2.5,2.5,0.0,0.0,2.5,0.0,94.6,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,7.0,24.0,9.0,0.3,0.0,0.3,0.03,0.0,0.23,1.0,0.3,15.0,30.0,0.0,176.0,3.0,590.0,20.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.1,0.0,7.4,7.4,,0.02,0.02,0.2,0.0,0.7,11.1,11.1,0.0,71.0
9,Vegetable,32,Paprika green boiled,Sweet pepper green boiled,Paprika green boiled,g,100,per 100g.,,,73,17,0.6,0.6,0.0,,2.3,2.0,0.3,0.0,2.2,0.0,94.5,,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,126.0,10.0,19.0,8.0,0.5,0.0,0.5,0.04,0.0,0.23,1.0,0.3,19.0,38.0,0.0,225.0,6.0,598.0,20.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.1,0.0,9.8,9.8,,0.02,0.02,0.18,0.0,0.6,16.0,16.0,0.0,70.0
9,Vegetable,35,Snow peas raw,Mange-tout raw,,g,100,per 100g.,,,139,33,2.0,2.0,0.0,,5.0,0.0,5.0,0.0,2.5,0.0,89.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,250.0,40.0,30.0,28.0,0.5,0.0,0.5,0.06,1.0,0.5,,,7.0,15.0,0.0,30.0,118.0,263.0,0.0,,38.0,0.0,0.0,0.0,0.4,,,,,15.0,15.0,,0.15,0.06,0.09,0.0,0.6,10.0,10.0,0.0,35.0
9,Vegetable,36,Purslane cooked,Purslane boiled,,g,100,per 100g.,,,54,13,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,2.5,0.0,95.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,800.0,125.0,70.0,67.0,3.0,0.0,3.0,0.11,,0.17,4.5,,325.0,651.0,0.0,3871.0,9.0,6628.0,18.0,57.0,150.0,0.0,0.0,0.0,,,,,,,,,0.06,0.04,0.03,0.0,0.2,124.5,124.5,0.0,4.0
9,Vegetable,37,Leek cooked,Seemed boiled,,g,100,per 100g.,,,92,22,1.1,1.1,0.0,,2.1,1.5,0.6,0.0,2.3,0.0,93.8,,0.5,0.4,0.1,0.0,0.3,0.1,0.2,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.06,0.0,0.01,,0.0,0.0,0.0,0.0,0.01,,,,,,,0.0,0.01,0.0,0.0,0.0,,0.15,0.0,,,,0.11,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,0.01,0.0,3.0,222.0,41.0,22.0,10.0,0.3,0.0,0.3,0.05,0.0,0.19,2.5,0.2,27.0,53.0,0.0,318.0,2.0,772.0,2.0,0.0,4.0,0.0,0.0,0.0,0.8,0.8,0.0,0.1,0.0,9.5,9.5,,0.03,0.03,0.096,0.0,0.2,40.6,40.6,0.0,5.0
9,Vegetable,38,Turnip greens raw,Turnip tops raw,,g,100,per 100g.,,,69,17,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,2.3,0.0,94.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,296.0,100.0,45.0,10.0,3.0,0.0,3.0,0.09,,0.4,2.0,,183.0,365.0,0.0,2191.0,0.0,4192.0,8.0,0.0,72.0,0.0,0.0,0.0,0.0,,,,,251.0,251.0,,0.05,0.15,0.09,0.0,0.8,126.0,126.0,0.0,35.0
9,Vegetable,39,Turnip greens cooked,Turnip tops boiled,,g,100,per 100g.,,,69,17,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,2.3,0.0,94.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,203.0,100.0,45.0,10.0,3.0,0.0,3.0,0.09,,0.4,2.0,,325.0,651.0,0.0,3871.0,9.0,6628.0,18.0,57.0,150.0,0.0,0.0,0.0,2.9,,,,,367.6,367.6,,0.05,0.15,0.05,0.0,0.8,120.0,120.0,0.0,15.0
9,Vegetable,40,Rhubarb raw,Rhubarb raw,,g,100,per 100g.,,,97,23,1.0,1.0,0.0,,2.0,2.0,0.0,0.0,1.8,0.0,93.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,40.0,30.0,14.0,0.5,0.0,0.5,0.07,0.0,0.1,1.0,,5.0,10.0,0.0,61.0,0.0,170.0,,0.0,0.0,0.0,0.0,0.0,0.2,,,,,29.3,29.3,,0.05,0.02,0.03,0.0,0.1,7.0,7.0,0.0,6.0
9,Vegetable,41,Cabbage red raw,Cabbage red raw,,g,100,per 100g.,,,114,27,2.0,2.0,0.0,,3.0,3.0,0.0,0.0,3.6,0.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,300.0,50.0,30.0,17.0,0.4,0.0,0.4,0.01,1.0,0.3,2.0,,2.0,3.0,0.0,18.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,38.2,38.2,,0.09,0.03,0.12,0.0,0.2,24.0,24.0,0.0,60.0
9,Vegetable,42,Cabbage red cooked,Cabbage red boiled,,g,100,per 100g.,,CRYPXB,96,23,1.3,1.3,0.0,,3.0,3.0,0.0,0.0,2.9,0.0,89.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,275.0,42.0,31.0,11.0,0.3,0.0,0.3,0.03,0.0,0.16,2.0,,1.0,1.0,0.0,7.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,47.6,47.6,,0.09,0.03,0.11,0.0,0.2,21.0,21.0,0.0,38.0
9,Vegetable,45,Salsify raw,Salsify raw,,g,100,per 100g.,,,323,76,1.0,1.0,0.0,,15.0,15.0,0.0,0.0,1.7,0.0,78.0,,1.0,0.7,0.2,0.2,0.4,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,5.0,400.0,60.0,50.0,10.0,1.5,0.0,1.5,0.01,0.0,0.2,2.5,,2.0,3.0,0.0,20.0,,,,,,0.0,0.0,0.0,0.8,,,,,0.3,0.3,,0.05,0.02,0.12,0.0,0.4,57.0,57.0,0.0,4.0
9,Vegetable,46,Lettuce head raw,Lettuce butterhead raw,Butter lettuce/butter lettuce raw,g,100,per 100g.,,,52,13,1.4,1.4,0.0,,0.3,0.3,0.0,0.0,1.2,0.0,96.1,,0.4,0.3,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,352.0,49.0,36.0,15.0,0.7,0.0,0.7,0.04,0.0,0.41,2.5,0.8,69.0,139.0,0.0,814.0,11.0,1010.0,19.0,25.0,10.0,0.0,0.0,0.0,0.2,0.2,0.0,0.5,0.0,129.0,129.0,,0.05,0.06,0.045,0.0,0.3,28.4,28.4,0.0,0.0
9,Vegetable,47,Lettuce head- cooked,Lettuce butterhead boiled,Boiled lettuce/butter lettuce,g,100,per 100g.,,,92,22,2.0,2.0,0.0,,2.0,2.0,0.0,0.0,1.2,0.0,94.0,,0.4,0.3,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,300.0,30.0,41.0,15.0,0.4,0.0,0.4,0.04,0.0,0.41,,,36.0,71.0,0.0,420.0,16.0,1093.0,28.0,0.0,14.0,0.0,0.0,0.0,0.2,0.2,0.0,0.5,0.0,188.0,188.0,,0.05,0.08,0.03,0.0,0.4,13.0,13.0,0.0,1.0
9,Vegetable,48,Chard cooked,Swiss chard leaf boiled,,g,100,per 100g.,,,122,29,3.0,3.0,0.0,,3.0,3.0,0.0,0.0,2.5,0.0,93.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,90.0,40.0,11.0,4.0,0.0,4.0,,,,,,364.0,728.0,0.0,4339.0,57.0,,,0.0,,0.0,0.0,0.0,,,,,,327.3,327.3,,0.1,0.17,0.04,0.0,0.4,100.0,100.0,0.0,6.0
9,Vegetable,49,Beans cut raw,beans runner raw,String beans raw,g,100,per 100g.,,,93,22,1.9,1.9,0.0,0.3,2.0,0.7,1.3,0.0,2.7,0.0,92.7,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,,,,,0.02,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,4.0,250.0,40.0,30.0,10.0,0.5,0.0,0.5,0.02,1.0,0.4,2.0,0.5,7.0,15.0,0.0,30.0,118.0,263.0,0.0,,38.0,0.0,0.0,0.0,0.2,,,,,26.0,26.0,,0.07,0.06,0.05,0.0,0.6,22.0,22.0,0.0,5.0
9,Vegetable,50,Beans green- raw,Beans French raw,Green beans/haricots verts raw,g,100,per 100g.,,,105,25,2.3,2.3,0.0,0.4,1.8,1.2,0.6,0.0,3.6,0.0,91.4,,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,,,,,0.03,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,3.0,250.0,70.0,50.0,30.0,0.8,0.0,0.8,0.06,0.0,0.25,3.0,0.7,8.0,16.0,0.0,86.0,13.0,611.0,66.0,1.0,88.0,0.0,0.0,0.0,0.2,,,,,14.4,14.4,,0.07,0.09,0.07,0.0,0.6,64.0,64.0,0.0,1.0
9,Vegetable,51,Spinach raw,Spinach raw,,g,100,per 100g.,,,108,26,3.2,3.2,0.0,,0.9,0.0,0.9,0.0,2.0,0.0,91.9,,0.6,0.5,0.1,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,539.0,105.0,62.0,55.0,2.0,0.0,2.0,0.11,0.0,1.1,2.0,1.4,183.0,365.0,0.0,2191.0,0.0,4192.0,8.0,0.0,72.0,0.0,0.0,0.0,1.2,1.2,0.0,0.2,0.0,394.0,394.0,,0.26,0.2,0.13,0.0,1.1,130.9,130.9,0.0,1.0
9,Vegetable,52,Spinach cooked,Spinach boiled,,g,100,per 100g.,,,105,25,2.9,2.9,0.0,,0.7,0.0,0.7,0.0,1.4,0.0,92.2,,0.9,0.7,0.1,0.1,0.6,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,418.0,84.0,71.0,77.0,2.4,0.0,2.4,0.08,0.0,1.2,2.0,1.9,325.0,651.0,0.0,3871.0,9.0,6628.0,18.0,57.0,150.0,0.0,0.0,0.0,3.5,3.4,0.0,0.4,0.0,575.0,575.0,,0.06,0.15,0.075,0.0,0.8,124.5,124.5,0.0,7.0
9,Vegetable,53,Cabbage pointed- raw,Cabbage oxheart raw,pointed cabbage raw,g,100,per 100g.,,,176,42,3.0,3.0,0.0,,4.0,4.0,0.0,0.0,2.5,0.0,90.0,,1.0,0.7,0.2,0.1,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,10.0,300.0,50.0,30.0,10.0,0.5,0.0,0.5,0.07,0.0,0.2,2.0,,51.0,103.0,0.0,615.0,0.0,133.0,12.0,,0.0,0.0,0.0,0.0,0.2,,,,,60.0,60.0,,0.04,0.04,0.1,0.0,0.2,30.0,30.0,0.0,36.0
9,Vegetable,54,Cabbage pointed-cooked,Cabbage oxheart boiled,Boiled pointed cabbage,g,100,per 100g.,,,88,21,1.1,1.1,0.0,,1.6,1.6,0.0,0.0,2.5,0.0,93.8,,0.6,0.4,0.1,0.0,0.2,0.2,0.1,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.07,0.0,0.02,,0.0,0.02,0.0,0.0,0.0,,,,,,,0.0,0.03,0.0,0.0,0.0,,0.07,0.0,,,,0.17,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,0.02,0.0,10.0,141.0,39.0,32.0,8.0,0.4,0.0,0.4,0.03,0.0,0.2,2.0,,52.0,104.0,0.0,626.0,0.0,126.0,15.0,,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.0,64.5,64.5,,0.04,0.04,0.06,0.0,0.2,23.0,23.0,0.0,8.0
9,Vegetable,55,Brussels sprouts cooked,Brussels sprouts boiled,,g,100,per 100g.,,,195,47,2.3,2.3,0.0,,5.6,1.4,4.2,0.0,4.5,0.0,86.0,,0.7,0.5,0.1,0.0,0.3,0.2,0.1,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.09,0.0,0.01,,0.0,0.02,0.0,0.0,0.0,,,,,,,0.01,0.03,0.0,0.0,0.0,,0.1,0.0,,,,0.24,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,0.02,0.0,7.0,412.0,38.0,85.0,22.0,0.6,0.0,0.6,0.06,10.0,0.31,1.0,0.9,15.0,29.0,0.0,171.0,0.0,342.0,33.0,9.0,14.0,0.0,0.0,0.0,0.6,0.6,0.0,0.1,0.0,127.0,127.0,,0.11,0.08,0.19,0.0,0.6,95.3,95.3,0.0,132.0
